SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents
0,0.9999999,35,0,0.175274908,3000.0,2,0,0,0,2.0
0,0.409758965,27,1,0.33247918,1560.0,7,0,0,0,1.0
1,0.465116279,47,5,0.245709502,7166.0,4,1,1,0,1.0
0,0.214105869,62,0,5404.0,,14,0,2,0,0.0
0,0.399732229,64,0,0.105630729,6872.0,8,0,0,0,2.0
0,0.87685327,50,0,1.780216942,3871.0,18,0,3,0,1.0
0,0.033980809,73,0,0.029077692,2200.0,13,0,0,0,0.0
0,0.29822289,44,0,0.209058188,3333.0,7,0,0,0,1.0
0,0.9999999,31,0,0.0,564.0,1,0,0,0,0.0
0,0.9999999,51,1,0.022111082,3798.0,1,0,0,0,0.0
0,0.156989534,57,0,0.015264466,5633.0,6,0,0,0,0.0
0,0.043032042,64,0,0.332016389,6833.0,14,0,2,0,0.0
0,0.162551985,51,1,0.379334973,12600.0,21,0,2,0,1.0
0,0.31308033,40,0,0.509691711,5416.0,9,0,1,0,2.0
0,0.034573918,67,0,2383.0,,5,0,1,0,
0,0.478720045,35,0,0.353107815,6000.0,7,0,1,0,0.0
0,0.656158099,66,0,1249.0,,2,0,1,0,0.0
0,0.022706748,72,0,0.646001467,2725.0,4,0,2,0,0.0
0,0.9999999,46,0,6311.0,,3,1,2,0,0.0
0,0.060791732,64,0,0.139513218,8586.0,8,0,1,0,0.0
0,0.96032968,37,2,0.318482759,7249.0,12,0,1,0,2.0
0,0.007992611,68,0,0.154584542,10000.0,8,0,1,0,0.0
0,0.586210288,62,0,1.178102926,1981.0,7,0,2,0,0.0
0,0.246250197,49,0,1389.0,,10,0,1,0,0.0
0,1.062744771,48,0,0.173706441,41667.0,11,0,2,0,2.0
0,0.00800284,54,0,1678.0,,7,0,0,0,
0,0.263086846,45,0,1254.0,,6,0,2,0,0.0
0,0.009605653,65,0,0.271490507,6688.0,5,0,1,0,0.0
0,0.083095845,71,0,1385.0,,4,0,1,0,0.0
0,0.822880448,49,0,0.688655672,6002.0,8,0,1,0,0.0
0,0.573800689,57,0,0.408982218,23000.0,14,0,4,0,2.0
0,0.0,62,0,1463.0,,5,0,1,0,0.0
0,0.071108477,33,0,0.148988052,4100.0,9,0,0,0,2.0
0,0.896841263,37,0,0.311117035,3750.0,6,0,1,0,1.0
0,0.0,63,0,2121.0,,10,0,2,0,0.0
0,0.061178057,66,0,0.239278614,7041.0,12,0,1,0,0.0
0,0.738992866,35,1,0.390135525,4500.0,11,0,0,0,0.0
0,0.270500713,46,0,0.421957804,10000.0,11,0,3,0,0.0
0,0.858653507,63,0,0.32260184,4565.0,12,0,0,0,0.0
0,0.020323422,60,0,1407.0,,19,0,2,0,0.0
0,0.003427592,27,0,37.0,,2,0,0,0,1.0
0,0.492795624,36,0,0.304969302,10423.0,10,0,2,0,1.0
0,0.8938792,52,1,0.319909885,3550.0,10,0,0,0,0.0
0,0.258758381,54,0,2915.0,,10,0,2,0,
0,0.265379766,48,0,0.398561778,4588.0,11,0,1,0,1.0
0,0.0,52,0,0.351901446,5600.0,4,0,1,0,0.0
0,0.024746975,73,0,54.0,,5,0,0,0,0.0
0,0.0,49,0,0.249166694,30300.0,9,0,2,0,2.0
0,0.004074044,71,0,3427.0,,14,0,5,0,0.0
0,0.429083775,54,0,0.522454351,6078.0,14,0,1,0,1.0
0,0.073294753,68,0,0.325644813,8800.0,16,0,2,0,0.0
0,0.99989647,42,0,0.137772675,5225.0,2,0,0,0,0.0
1,0.231916262,37,0,0.44027986,2000.0,9,0,0,0,0.0
0,0.9999999,25,0,0.0,2916.0,0,2,0,0,1.0
0,0.02258167,64,0,0.292823621,10227.0,13,0,2,0,0.0
0,0.325415101,37,2,0.014550746,5497.0,2,0,0,0,2.0
0,0.0159996,78,0,0.004760771,4200.0,4,0,0,0,0.0
0,0.924278171,80,0,0.308106445,6500.0,5,0,1,0,1.0
0,0.108978204,75,0,0.424175824,2274.0,5,0,1,0,0.0
0,0.505101347,40,0,0.15304799,3083.0,4,0,0,0,1.0
0,0.562101348,47,0,0.265023407,10466.0,20,0,1,0,0.0
0,0.371856891,56,0,2270.0,,11,0,2,0,0.0
0,0.00745493,48,0,0.281430219,2600.0,6,0,1,0,0.0
0,0.967583399,56,0,0.384477658,12845.0,11,0,1,0,4.0
0,0.458471761,46,0,0.338141288,6100.0,4,0,1,1,0.0
0,0.035822061,46,0,0.3353983,12590.0,17,0,2,0,0.0
0,0.359330828,73,0,1093.0,,8,0,1,0,0.0
0,0.0,53,0,1903.0,,12,0,1,0,0.0
0,0.146996231,55,0,0.206291824,13000.0,9,0,2,0,2.0
0,0.767372464,52,1,0.380509305,4083.0,5,0,0,0,2.0
0,0.163878671,48,0,0.153119634,3493.0,8,0,0,0,1.0
0,0.178134953,75,0,0.186762647,5000.0,3,0,1,0,0.0
0,0.091965052,54,0,0.270208356,9166.0,7,0,1,0,0.0
0,0.0,62,0,0.743953563,3100.0,7,0,2,0,1.0
0,0.015252682,85,0,0.156831302,3117.0,6,0,1,0,0.0
0,0.134447528,69,0,0.376627827,2917.0,7,0,1,0,0.0
0,0.596042618,51,0,0.509932904,7600.0,8,0,2,0,2.0
0,0.499186569,52,0,0.41030467,8500.0,11,0,2,0,1.0
0,0.134773913,45,0,0.251774823,10000.0,6,0,2,0,6.0
1,0.9999999,27,98,0.0,,0,98,0,98,0.0
0,0.323436384,49,0,0.287779596,7331.0,7,0,1,0,0.0
0,0.027810762,61,0,2616.0,,7,0,1,0,
0,0.137866559,60,0,0.626107501,1692.0,7,0,1,0,0.0
1,0.03851144,43,1,0.070933196,31000.0,9,0,1,1,1.0
0,0.053496584,92,0,47.0,,2,0,0,0,0.0
0,0.001018608,64,0,0.446006171,2916.0,7,0,1,0,0.0
0,0.005705574,82,0,11.0,,8,0,0,0,0.0
0,0.0,74,0,1.294473883,1320.0,8,0,1,0,0.0
0,0.035605591,81,0,0.017260735,7125.0,7,0,0,0,0.0
0,0.008672584,45,0,0.263520157,3050.0,5,0,0,0,2.0
0,0.04103547,60,0,0.261399299,5416.0,27,0,2,0,0.0
0,0.033081011,82,0,0.009229755,9100.0,8,0,0,0,0.0
0,0.318015336,38,0,0.446901517,3888.0,20,0,1,0,4.0
0,0.019981655,70,0,0.083465566,3150.0,11,0,0,0,1.0
1,0.9999999,32,2,0.638593381,3383.0,5,0,2,0,1.0
0,0.326739028,56,0,0.592256342,3744.0,11,0,2,0,0.0
0,0.0,74,0,0.152738904,2500.0,4,0,0,0,0.0
0,0.030164327,76,0,44.0,,7,0,0,0,0.0
0,0.20489242,41,0,0.026513478,4525.0,5,0,0,0,1.0
0,0.133194898,70,1,0.695706285,3213.0,20,0,1,0,0.0
0,0.523231785,29,0,347.0,0.0,5,0,0,0,2.0
1,0.9999999,42,0,0.0,,0,1,0,0,
0,0.180672773,51,0,0.334490239,6914.0,13,0,1,0,2.0
0,0.082494845,66,0,0.380270129,13400.0,12,0,6,0,0.0
0,0.16730168,52,0,0.613483685,4167.0,18,0,1,0,0.0
0,0.479732696,48,0,1.701952724,1945.0,10,0,1,0,2.0
0,0.0,56,0,0.57313983,4340.0,8,0,1,0,0.0
0,0.265119149,61,0,0.738659794,5819.0,16,0,2,0,1.0
0,0.211501262,82,0,2183.0,,3,0,1,0,0.0
0,0.083239281,51,0,0.319406267,5456.0,10,0,1,0,1.0
0,0.289470539,44,0,0.4825614,8916.0,17,0,2,0,1.0
0,0.265273473,64,0,0.442998028,2534.0,7,0,1,0,1.0
0,0.06153928,78,0,34.0,,2,0,0,0,
1,0.578931421,91,0,0.297576194,4166.0,4,4,0,1,1.0
0,0.065630892,31,0,0.162635688,5250.0,10,0,0,0,0.0
0,0.896367877,48,0,0.214642752,3400.0,5,0,0,0,0.0
0,0.261134208,45,0,0.125543723,6666.0,8,0,0,0,2.0
0,0.446553271,48,0,0.345437616,7517.0,17,0,2,0,0.0
0,0.125780102,55,0,0.254796001,3700.0,10,0,1,0,4.0
0,0.717336537,45,0,2352.0,,6,0,3,0,0.0
0,0.368259989,39,0,0.515105412,4600.0,9,0,1,0,1.0
0,0.0,60,1,1068.0,,5,0,1,0,0.0
0,0.0,49,0,4434.0,,6,0,2,0,0.0
0,0.006063734,40,0,0.536386887,4300.0,9,0,0,0,0.0
0,0.123238967,57,0,0.011065191,7500.0,4,0,0,0,1.0
0,0.000763609,89,0,1.0,,5,0,0,0,0.0
0,0.339137226,56,0,1.521478282,4166.0,20,0,4,0,0.0
0,0.015459292,80,0,0.004666148,9000.0,8,0,0,0,1.0
0,0.086033235,50,0,0.229226361,8375.0,12,0,1,0,1.0
0,0.721283926,55,1,0.398591931,3692.0,9,0,0,0,1.0
0,0.019587083,54,0,0.022622172,8000.0,7,0,0,0,0.0
0,0.0,60,0,0.358372457,1916.0,2,0,1,0,0.0
0,0.385929831,47,0,0.153177621,5522.0,7,0,0,0,1.0
0,0.776309784,39,0,0.355879752,15833.0,9,0,2,0,1.0
0,0.0,50,1,0.228607515,15834.0,7,0,1,0,1.0
0,0.03357949,56,0,0.127797834,6924.0,12,0,0,0,2.0
0,0.064221471,51,0,2259.0,,14,0,1,0,0.0
0,0.006939184,62,0,0.106528452,4533.0,5,0,1,0,0.0
0,0.759966805,52,0,0.564763386,4500.0,10,0,1,0,1.0
0,0.088628469,78,0,0.366589327,861.0,6,0,1,0,1.0
0,0.9999999,29,1,0.0199984,12500.0,5,1,0,0,3.0
0,0.612580686,84,0,0.806383725,2850.0,10,0,1,0,0.0
0,0.146010489,58,0,0.05528778,7053.0,7,0,0,0,2.0
0,0.254513338,46,0,2123.0,,8,0,2,1,0.0
0,0.513548645,50,0,154.0,,3,0,0,0,0.0
0,0.000642385,53,0,1959.0,,6,0,1,0,
0,0.95380774,32,0,0.092524227,4333.0,3,0,0,0,0.0
0,0.9999999,71,0,0.001589264,11325.0,1,0,0,0,0.0
0,0.119182824,84,0,0.093150685,4379.0,6,0,0,0,0.0
0,0.0,47,0,0.175347696,11000.0,6,0,1,0,4.0
0,0.061416356,57,1,0.386046512,3654.0,25,0,2,0,1.0
0,0.020119566,66,0,0.236201577,2916.0,16,0,1,0,0.0
0,0.049642503,76,0,0.245491565,5156.0,13,0,2,0,1.0
0,0.161317939,70,0,2809.0,,16,0,2,0,0.0
0,0.106593457,56,1,0.492055131,11390.0,19,0,7,0,0.0
0,0.012878398,67,0,4173.0,,6,0,3,0,0.0
0,0.003066214,72,0,680.0,,2,0,1,0,
0,0.05994006,23,0,0.001218027,820.0,2,0,0,0,0.0
0,0.093730834,60,0,0.320334262,4666.0,17,0,2,0,0.0
0,0.000859021,81,0,0.001764291,2833.0,12,0,0,0,0.0
0,0.042650089,63,0,0.251742658,8750.0,12,0,1,0,0.0
0,0.9999999,50,0,0.141167395,11666.0,2,0,1,0,0.0
0,0.934604905,48,0,0.159239639,3208.0,4,0,0,0,0.0
0,0.010245189,61,1,0.202414019,19800.0,8,0,2,0,0.0
0,0.28369669,61,0,0.61966257,4800.0,14,0,1,0,0.0
0,0.007687632,55,0,0.099505999,4250.0,13,0,0,0,5.0
1,0.301311351,47,0,0.166138639,7890.0,9,0,1,0,2.0
0,0.002484811,82,0,0.00079984,5000.0,5,0,0,0,0.0
0,0.627696371,35,0,0.432387772,3630.0,10,0,1,0,0.0
0,0.142122933,54,0,2859.0,,18,0,3,0,1.0
0,0.001111062,74,0,0.0,,4,0,0,0,
0,0.149731638,57,0,0.247079712,10700.0,8,0,1,0,3.0
0,8.47e-05,56,0,0.241488419,7900.0,6,0,1,0,0.0
0,0.218405106,47,0,0.18020278,9566.0,15,1,2,0,1.0
0,0.734884341,41,1,1.190507581,1516.0,7,0,1,0,2.0
0,0.028151186,61,0,32.0,,4,0,0,0,0.0
0,0.106664296,54,0,1.289276808,400.0,6,0,0,0,0.0
0,0.050457899,55,0,0.028858883,3776.0,8,0,0,0,0.0
0,0.443094274,30,0,0.190607735,3257.0,6,0,0,0,2.0
1,0.899010492,51,1,0.429801416,7200.0,12,0,1,0,0.0
1,0.542813536,39,0,0.534687311,9945.0,6,0,1,0,3.0
0,0.008972488,36,0,4.0,,1,0,0,0,0.0
0,0.137089466,78,0,2518.0,,8,0,2,0,0.0
0,0.161269545,51,0,0.349540789,1850.0,9,0,0,0,0.0
0,0.008749863,47,0,0.051102891,7298.0,6,0,0,0,4.0
0,0.547337278,37,1,980.0,,2,0,1,0,1.0
0,0.0,55,0,0.275154983,10484.0,4,0,2,0,3.0
0,0.022263684,67,0,0.467985535,4700.0,9,0,1,0,0.0
0,0.167686405,63,0,0.338326406,12750.0,18,0,2,0,1.0
0,0.071804931,66,0,0.12125163,2300.0,7,0,0,0,1.0
0,0.138608432,60,0,0.404688039,2900.0,8,0,1,0,0.0
0,0.028930634,81,0,17.0,,3,0,0,0,
0,0.042209045,61,0,0.410211972,7500.0,3,0,1,0,1.0
0,0.129143365,41,0,0.212848394,8000.0,3,0,1,0,2.0
0,0.010570026,55,0,0.144714117,11000.0,14,0,1,0,3.0
0,0.028142589,67,0,0.057323779,6000.0,9,0,0,0,0.0
0,0.094995561,58,0,0.357771959,4200.0,3,0,1,0,0.0
0,0.048189482,33,0,0.218150934,4120.0,7,0,1,0,3.0
0,0.158294654,58,0,3547.0,,15,0,2,0,3.0
0,0.026521878,69,1,0.654672664,2000.0,19,0,0,0,0.0
0,0.04229577,32,0,0.237729803,11857.0,9,0,2,0,0.0
0,0.062211442,59,0,0.036633589,13402.0,5,0,0,0,3.0
0,0.007805292,35,0,0.004945055,1819.0,5,0,0,0,0.0
0,0.044228868,65,0,0.045746388,1245.0,5,0,0,0,0.0
0,0.163400642,63,0,279.0,,3,0,0,0,0.0
0,0.067940516,74,1,0.476904619,5000.0,12,0,3,0,0.0
0,0.000253901,63,0,1999.0,,8,0,2,0,0.0
0,0.187517134,58,0,0.334458193,8000.0,7,0,2,0,1.0
0,0.026148693,74,0,15.0,,1,0,0,0,0.0
0,0.053422514,47,0,0.14901214,4200.0,16,0,0,0,1.0
0,0.0358056,62,0,0.268891446,7820.0,27,0,1,0,0.0
0,0.783814412,61,0,0.269473053,10000.0,4,0,1,0,0.0
0,0.11698621,40,0,0.225925485,8400.0,15,0,2,0,2.0
0,0.441091606,34,1,0.582003461,5200.0,12,0,1,0,2.0
0,0.008854352,51,0,0.335425485,6850.0,12,0,1,0,4.0
0,0.014468866,68,0,0.321397962,10500.0,13,0,2,0,0.0
0,0.024465851,69,0,0.005364545,4100.0,8,0,0,0,0.0
0,0.151739183,53,0,0.076739182,4182.0,5,0,0,0,1.0
0,0.003488338,66,0,0.056676092,15914.0,18,0,1,0,0.0
0,0.671517276,37,0,0.387526779,4200.0,12,0,0,0,0.0
0,1.202797203,40,1,0.120280948,6833.0,2,0,1,0,2.0
0,0.616341224,64,0,508.0,0.0,3,0,0,0,0.0
0,0.435445166,58,0,0.945970979,3238.0,16,0,1,0,1.0
1,0.826092953,48,1,0.322590515,9804.0,8,3,1,1,2.0
1,0.090149223,46,0,0.832866853,2500.0,15,0,2,0,0.0
0,0.0,45,0,0.133687686,12416.0,6,0,1,0,2.0
0,0.0,81,0,0.0,4416.0,5,0,0,0,0.0
0,0.0,31,0,0.0,2916.0,3,0,0,0,0.0
0,0.646390499,52,0,0.66050563,4706.0,13,0,1,0,0.0
1,0.691191312,44,0,0.72510332,7500.0,20,0,4,0,5.0
0,0.568102621,37,0,0.151588944,8212.0,11,0,0,0,2.0
0,0.088324817,38,0,0.658222785,15000.0,15,0,3,0,0.0
0,0.231668026,52,0,3026.0,,17,0,1,0,2.0
0,0.150857193,30,0,103.0,,3,0,0,0,0.0
0,0.725572371,53,0,0.946462436,6854.0,14,0,3,1,0.0
0,0.349585303,26,0,0.179947074,3400.0,5,0,0,0,0.0
0,0.0,59,0,0.341207934,4486.0,13,0,1,0,1.0
0,0.016158673,69,0,0.053320683,5269.0,7,0,1,0,0.0
0,0.024189868,71,1,0.177030759,10500.0,14,0,2,0,0.0
0,0.529043742,45,0,0.431226766,7800.0,11,0,1,0,3.0
0,0.052686022,84,0,0.00439912,5000.0,2,0,0,0,0.0
1,0.775522569,32,1,0.129103188,6366.0,5,1,0,0,1.0
0,0.0,62,0,635.0,,21,0,0,0,0.0
0,0.242167418,45,1,0.635437882,5400.0,16,0,2,0,4.0
0,0.009139584,59,0,0.464216191,8732.0,19,0,1,0,0.0
0,2.629585349,37,1,1.236082043,7166.0,12,0,2,0,0.0
0,0.041799605,49,0,0.609463512,3000.0,27,0,2,0,1.0
0,0.812886695,55,0,2856.0,,5,0,1,0,0.0
0,0.868330694,63,0,0.671442852,3000.0,12,0,0,0,2.0
0,0.067572822,74,0,0.478595411,7147.0,13,0,2,0,0.0
0,0.058389686,67,0,732.0,,7,0,1,0,0.0
0,0.901614143,33,0,944.0,,4,0,0,0,0.0
0,0.21163461,49,0,0.439675762,13816.0,14,0,1,0,0.0
0,0.256373039,39,0,0.193465876,8600.0,13,0,0,0,0.0
0,0.004289899,57,0,0.060742407,8000.0,10,0,0,0,1.0
0,0.016078685,31,1,0.40758228,7200.0,12,0,2,0,0.0
0,0.455734052,50,0,0.373305671,7229.0,8,0,1,0,3.0
0,0.830761517,60,1,1014.0,,6,1,0,2,0.0
0,0.009226736,53,0,0.00319936,5000.0,7,0,0,0,0.0
0,0.517920991,55,0,0.847603441,2440.0,8,0,1,0,0.0
0,0.583488073,44,0,0.360341596,4800.0,8,0,1,0,1.0
0,0.06357457,35,0,0.189400883,12000.0,11,0,2,0,4.0
0,0.119141267,73,0,0.437730928,4600.0,16,0,1,0,1.0
0,0.11543633,54,0,0.263571991,8896.0,13,0,1,0,0.0
0,0.230673514,39,0,0.357256778,11285.0,15,0,4,0,0.0
1,0.238109733,53,4,0.492245448,4448.0,11,0,2,0,0.0
0,0.010681575,67,0,1199.0,,10,0,1,0,0.0
0,0.409015631,61,0,0.427966614,16533.0,15,0,3,0,1.0
0,0.454532986,46,1,0.68273392,6700.0,22,0,2,0,5.0
0,0.0,47,0,0.477424813,13000.0,7,0,2,0,1.0
0,0.287327154,51,0,0.121573202,12000.0,12,0,2,0,3.0
0,0.0,64,0,586.0,,9,0,1,0,0.0
0,0.0,41,0,0.233025566,30000.0,11,0,2,0,3.0
0,0.951901603,56,1,0.727045492,6000.0,9,0,2,0,1.0
0,0.010584816,64,0,0.001618893,10500.0,7,0,0,0,0.0
0,0.0,49,0,0.230769231,8800.0,10,0,1,0,0.0
0,0.018737182,41,0,1118.0,0.0,13,0,1,0,0.0
0,0.780007029,58,0,0.61121004,11792.0,9,0,2,0,0.0
0,0.021174471,58,0,0.16089613,7855.0,9,0,1,0,0.0
0,0.201510775,39,0,0.230090578,8500.0,2,0,1,0,0.0
0,0.464306023,66,0,5217.0,,34,0,5,0,0.0
0,1.008886914,53,0,0.304405621,5265.0,2,0,1,0,5.0
0,0.016858324,68,0,0.032644903,3001.0,20,0,0,0,1.0
0,0.178366796,49,1,0.508672164,3516.0,13,0,1,0,1.0
0,0.037016836,56,0,0.00322546,9300.0,4,0,0,0,0.0
0,0.093456908,55,0,4843.0,,4,0,2,0,
0,0.889250427,36,0,0.241347485,6500.0,6,0,0,0,1.0
0,1.0,39,0,0.931165141,3166.0,3,0,2,0,0.0
0,0.24081426,66,0,0.392081056,7500.0,8,0,2,0,0.0
0,0.017845625,54,0,0.511686144,2395.0,12,0,0,0,0.0
0,0.569721514,38,0,0.469927703,6500.0,5,0,2,0,2.0
0,0.9999999,56,0,0.013545474,4650.0,1,2,0,0,1.0
0,0.749345681,66,0,0.432517758,3800.0,7,0,2,0,0.0
0,0.01773889,49,0,0.268582755,13116.0,10,0,2,0,2.0
0,0.0,43,0,0.25247783,5750.0,17,0,1,0,0.0
0,0.005609066,73,0,0.000777691,9000.0,7,0,0,0,0.0
0,0.859218892,28,0,0.098657962,2756.0,1,1,0,1,0.0
0,0.9999999,28,0,104.0,0.0,0,0,0,0,0.0
0,0.508143734,50,1,0.536692661,5000.0,11,0,2,0,0.0
0,0.014345747,57,1,0.545314062,11000.0,13,0,3,0,1.0
0,0.034609736,65,0,2126.0,,17,0,1,0,0.0
1,0.171965607,52,0,0.33391132,4036.0,3,0,1,0,2.0
0,0.247479015,62,0,2561.0,,8,0,1,0,2.0
0,0.220965928,31,0,0.258776897,1765.0,6,0,0,0,0.0
0,0.189886047,64,0,0.197280272,10000.0,15,0,1,0,0.0
0,0.050555835,50,1,0.062963879,8083.0,10,0,1,0,0.0
0,0.036408174,42,1,0.527290608,6100.0,8,0,1,0,3.0
0,0.070793228,67,0,0.321772813,11100.0,15,0,1,0,1.0
0,0.262763921,67,0,0.314768683,11239.0,12,0,2,0,0.0
0,0.0,46,0,0.0,4833.0,1,1,0,0,1.0
0,0.43160498,28,0,0.190368015,2200.0,8,0,0,0,0.0
0,0.005965246,68,1,636.0,,9,0,0,0,0.0
0,0.892222077,36,0,0.377007935,5166.0,5,0,1,0,2.0
1,0.09900003,62,0,0.019997143,7000.0,11,0,0,1,0.0
0,0.087932011,39,0,1.206825233,2900.0,7,0,2,0,0.0
0,0.926974152,60,0,0.464430468,7154.0,14,0,2,0,1.0
0,0.387879071,66,0,0.694061188,5000.0,12,0,2,0,0.0
0,0.0,22,0,0.21641791,401.0,6,0,0,0,0.0
0,0.089465954,75,1,0.190083709,7764.0,12,0,1,0,0.0
0,0.086398766,89,0,0.320081918,8300.0,10,0,1,0,1.0
0,0.393734746,47,0,0.333425913,7200.0,13,0,1,0,2.0
0,0.513275183,37,0,0.311117035,3750.0,6,0,0,0,1.0
0,0.9999999,25,0,0.0,,0,0,0,0,0.0
0,0.749680896,33,0,0.200974878,2666.0,6,0,0,0,1.0
0,0.021641101,44,0,1193.0,0.0,8,0,1,0,3.0
1,0.925390992,44,2,0.627946703,5853.0,15,0,3,0,2.0
1,1.068965517,45,0,0.283450306,4416.0,2,2,0,1,2.0
0,0.206176405,25,1,102.0,,9,0,0,0,
0,0.285619063,34,0,323.0,,6,0,0,0,0.0
0,0.716866949,35,0,0.465606128,6788.0,4,0,1,0,0.0
0,0.024674383,66,1,0.430011198,6250.0,13,0,1,0,0.0
1,0.398858223,39,0,0.492084653,6000.0,8,0,2,0,2.0
0,0.031530545,73,0,0.004850445,2473.0,2,0,0,0,0.0
0,0.017627087,41,0,0.299092121,15750.0,10,0,3,0,1.0
0,0.035712585,38,0,0.378550329,4400.0,4,0,1,0,2.0
0,0.04341589,41,0,902.0,,6,0,2,0,0.0
0,0.334835575,53,2,0.383595851,5205.0,8,0,1,3,5.0
0,0.213830577,47,0,0.129811698,6000.0,16,0,0,0,0.0
0,0.561052232,36,0,0.362192394,8939.0,15,0,2,0,0.0
1,0.957011136,38,0,0.800959233,4586.0,12,0,2,0,0.0
0,0.30321742,63,0,0.225445582,15821.0,9,0,1,0,0.0
0,0.264193395,49,0,2234.0,,6,0,2,0,2.0
0,0.843595411,66,3,602.0,,8,0,0,0,0.0
0,0.262000668,56,0,0.362211396,4720.0,9,0,2,0,0.0
0,0.176436406,49,0,0.658097686,3500.0,7,0,1,0,0.0
0,0.068688801,55,0,0.414475114,4600.0,15,0,1,0,3.0
0,0.284247433,48,0,0.099205747,19766.0,9,0,2,0,1.0
0,0.0,24,1,0.114494519,820.0,3,0,0,1,0.0
0,0.049999014,61,0,0.162837757,8400.0,8,0,1,0,1.0
0,0.883599294,36,0,0.478250837,17333.0,12,0,2,0,0.0
0,0.082840763,77,0,55.0,,4,0,0,0,0.0
0,0.231641734,60,0,0.556688933,11077.0,25,0,2,0,0.0
0,0.673189544,35,0,0.424098921,3800.0,5,0,1,0,0.0
0,0.163341835,61,0,0.408520527,6454.0,17,0,1,0,0.0
0,0.009246841,60,0,11.0,,3,0,0,0,
0,0.04567532,73,0,71.0,,2,0,0,0,0.0
0,0.011148144,76,0,0.000666445,3000.0,1,0,0,0,0.0
0,0.976404719,39,0,0.236906077,4524.0,4,1,0,0,3.0
0,0.108578284,85,0,0.002210294,9500.0,6,0,0,0,1.0
0,0.303260465,59,0,0.333566643,10000.0,16,0,2,0,1.0
0,0.782108946,31,1,0.233698239,2100.0,6,0,0,0,1.0
0,0.623135075,36,0,0.440555907,7914.0,10,0,2,0,2.0
1,0.186362014,25,2,0.099950025,2000.0,5,0,0,3,0.0
1,0.984015984,32,0,0.104631789,3000.0,2,2,0,1,1.0
0,0.674324364,40,0,0.40964564,6800.0,11,0,2,0,3.0
0,0.9999999,58,0,0.065741804,33950.0,7,0,1,0,2.0
0,0.3540025,67,0,0.228385807,2000.0,5,0,0,0,0.0
0,0.0,36,0,0.211589113,3416.0,4,0,1,0,0.0
0,0.0,75,0,0.527431421,801.0,4,0,1,0,0.0
0,0.246240637,54,0,1.040989753,4000.0,10,0,1,0,1.0
0,0.395891235,53,0,0.245599417,9600.0,6,0,1,0,3.0
0,0.271455153,40,0,0.629034798,6350.0,10,0,2,0,2.0
0,0.024384874,62,0,1002.0,,11,0,1,0,0.0
0,0.120057141,68,0,2.56316297,1036.0,9,0,1,0,0.0
0,0.000180448,39,0,0.449460449,10100.0,13,0,6,0,0.0
0,0.0,61,0,4011.0,,13,0,1,0,0.0
0,0.322584825,46,1,0.323842065,2633.0,12,0,1,0,2.0
0,0.311073382,61,1,1.756552283,3700.0,11,0,1,0,1.0
0,0.018497943,70,0,0.262144054,1193.0,12,0,1,0,0.0
0,0.544620958,52,0,0.380661741,6225.0,14,1,1,0,1.0
0,0.023485043,35,0,0.006664815,3600.0,2,0,0,0,2.0
0,0.054437021,33,0,0.142801858,5167.0,7,0,1,0,1.0
0,0.02536242,56,0,0.011632134,2750.0,3,0,0,0,1.0
0,0.157224248,55,0,0.230643657,8575.0,7,0,2,0,1.0
0,0.056145093,56,0,0.824707298,9138.0,11,0,3,0,3.0
0,0.245584782,54,0,0.377263918,14962.0,20,0,2,0,1.0
0,0.443113772,31,0,0.084748858,5474.0,3,0,0,0,2.0
0,0.006914224,45,0,0.150722374,5121.0,16,0,0,0,0.0
0,0.004262225,47,0,0.286169366,11300.0,11,0,2,0,2.0
0,0.638297486,38,0,0.148069231,26750.0,10,0,2,0,0.0
0,0.502588469,34,0,0.248226538,17197.0,6,0,2,0,1.0
0,0.171504757,58,0,0.007099391,11831.0,2,0,0,0,1.0
1,0.857349322,36,1,0.776011561,2075.0,9,0,0,0,2.0
0,0.316683317,24,0,274.0,,1,0,0,0,0.0
0,0.294960492,61,0,0.302491668,6300.0,14,0,1,0,1.0
0,0.064616104,74,0,1712.0,,13,0,1,0,0.0
0,0.004595129,52,0,0.39095856,7166.0,7,0,1,0,0.0
0,0.992394116,35,1,0.54335095,7000.0,13,0,1,0,1.0
1,0.434745251,49,1,1.107111693,4583.0,36,0,2,0,0.0
0,0.007166069,52,0,0.156347826,5749.0,3,0,1,0,4.0
1,0.661004193,30,0,0.147498505,5016.0,7,0,0,0,1.0
0,0.090327312,41,0,0.949220312,2500.0,5,0,1,0,2.0
1,1.026378897,23,0,0.280266568,2700.0,5,0,0,0,1.0
0,0.944657955,24,0,680.0,0.0,4,0,1,0,0.0
0,0.009172203,67,0,0.254463223,4200.0,8,0,1,0,0.0
0,0.011117613,61,0,16.0,,8,0,0,0,0.0
0,0.069632967,48,0,0.164330793,12200.0,13,0,1,0,2.0
0,0.029069352,45,0,0.292227703,7500.0,13,0,1,0,2.0
1,0.034588857,50,0,880.0,,8,0,1,0,1.0
0,0.01786856,55,0,0.356520497,7000.0,16,0,2,0,2.0
0,0.04728867,39,0,0.00694036,8500.0,8,0,0,0,2.0
